spotify_id,artist_name,track_name,class
6CxtpFhcKwdsIgX2MwtaiP,Qaayel,Hold On !,9.0
0ntQJM78wzOLVeCUAW7Y45,Kings of Leon,Sex on Fire,10.0
3X6BvcNz8QSYaXLqJ3uHfw,Planes Mistaken For Stars,Copper and Stars,10.0
4SojVIIK8W5cJDjIHUCKiv,Swimm,Man's Man,6.0
0f0MxPmuo6W577AUYozNVr,The Lenny Ryan Trio,Con Alba,7.0
2EkSAwZz9kuJYAoTCIwFjL,CLEWS,Crushed,6.0
7qlkGiHmqF9VyFiIKlJVRt,Gama Bomb,Sheer Khan,8.0
0ZVorBFSmsJBE0pczFzIvk,Incubus,I Miss You,10.0
4PXiXGTH9vLge5hyZ5LTrQ,Corrosion Of Conformity,Stare Too Long,8.0
3BI1nr32dmrPTTMmywXZZp,Slaughter to Prevail,Baba Yaga,8.0
6LcnvbHMT0qZDKZuUZaqt2,Bankroll Freddie,Pop It (feat. Megan Thee Stallion),5.0
2wJJNgD6GrKoQ435VxTRv6,coldrain,MAYDAY (feat. Ryo from Crystal Lake),10.0
1uNH7kknB8MVkmh6FfDb6W,Circa Waves,T-Shirt Weather,6.0
5fkBA6lhCWSqutdUJvdgI3,Margaret Glaspy,Devotion,1.0
61N8sBOfE9iM0uRhInFnKN,Phil Collins,Against All Odds (Take a Look at Me Now) - Live from the Serious Tour 1990; 2019 Remaster,9.0
15NlM8OSlUW3GkuqYJjOVF,Dhaval Kothari,Aaja Re Aa,0.0
53sTK6KBrvsuqKT9qNpS5d,Mooski,"Track Star (feat. Chris Brown, A Boogie wit da Hoodie & Yung Bleu)",5.0
6QS89ObQsbFtua3IvZE2P7,Steve Miller Band,Winter Time,10.0
111YqYUFNPFN75J6qDhT1b,Naomi Young,Rays of light,7.0
1c6K9kEbKoR6TnxeEGgfCn,Benedict Cork,Choices,9.0
2GZLWeDxVyCxDBdVzVjbMi,Floral,Climbing a Wall,10.0
06JprR8etx1u9C9k55lT1x,Red Hot Chili Peppers,I Get Around - Live,10.0
,Two Feet,I Feel Like I'm Drowning,1.0
6Sy9BUbgFse0n0LPA5lwy5,Darude,Sandstorm,9.0
6cqW0uVvurfrB83AlPGQA8,The Golden Gate Quartet,The Devil With The Devil,2.0
,"Alka Yagnik, Udit Narayan",Akele Hain To Kya Gam Hai,3.0
6heQxArnGCBoyAZ0phwT7d,AlienBlaze,Hate Me,6.0
5oLJtF9K70uDnGDOh6RpLC,Elvin Bishop & Charlie Musselwhite,What The Hell?,2.0
2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,9.0
6l9EToqnhtadmJ6qX9DDUl,James Bay,Craving - Acoustic Version,9.0
,Shalom Hanoch,◊ê◊ï◊û◊®◊™ ◊ú◊ô ◊ú◊¢◊ì,10.0
0VUGuSGFZ4y6UcFKIjonp4,Lil Duece,Outside (Tiny Yung Freestyle),5.0
,May Flowers,Charlie Brennan,0.0
0Sie4zIpI18dBZ0ptyo0SP,Normandie,White Flag,10.0
31fNbj6wYMiiJsndmeonU5,Young Rising Sons,Last Week On A Friday,6.0
,Bill Haley & His Comets,(We're Gonna) Rock Around The Clock,10.0
6Zz846CtUmQGP5z4F7sccA,Michigander,Misery,1.0
,Old Gods,Emily Scott Robinson,0.0
0tAXV5rJfrMcqTOPNzv9og,Richie Kotzen,Riot,10.0
13iemD9DwQuaJFmHSNq7qJ,Magic Island,Closer,6.0
0r35hvQm116ye5YkIlVvEE,Westlife,The Easy Way,9.0
,Avner Gadasi,◊î◊í◊ë◊®◊ô◊ù ◊ë◊ï◊õ◊ô◊ù ◊ë◊ú◊ô◊ú◊î,9.0
1ue6hDpQnActsuH661uCYR,Dead Poet Society,I Never Loved Myself Like I Loved You,1.0
7DDKbHVAJqh0AjBUDs2nvu,Márcia Sanz,Bilbao,7.0
,Artek Electronica,–ù–µ —Å–º–æ—Ç—Ä–∏ –Ω–∞–∑–∞–¥,6.0
,"Salim–Sulaiman, Sukhwinder Singh, Nikhita Gandhi",Saanwal,0.0
1LwL2gQQvhI1L1AV1dha2j,My Dying Bride,Macabre Cabaret,8.0
2tkbtyIBe9ynJnrkYcpc0M,The Vines,Outtathaway,6.0
4FokLpQRijcH4xTN3fLLVb,Baltra,Baby,1.0
5AG0fyhIEi8OQSMxvt45T0,KALI,Lucy,6.0
4uqCEv4axSQxmgqXIH8viE,Stepson,Deeper Sleep,10.0
3o4pHqlbe6Ehev2lYnIh5T,Franz Ferdinand,Walk Away,1.0
6ZOBP3NvffbU4SZcrnt1k6,3 Doors Down,Kryptonite,9.0
,Tohar,◊ú◊ê ◊ß◊ú,5.0
,Arik Einstein,◊í◊ë◊®◊™ ◊¢◊ù ◊°◊ú◊ô◊ù,10.0
5kqIPrATaCc2LqxVWzQGbk,Lukas Graham,7 Years,9.0
7sZCAHP2duHwr5M5K7lHsb,Slum Village,Selfish,5.0
3h04eZTnmFLRMjZajbrp2R,INXS,Need You Tonight,10.0
2xSC2Tvr2I44VZmCXg60dW,Lower Than Atlantis,Had Enough,10.0
4WstfPz3tDUFjpU3vp8VDN,Don Bryant,99 Pounds,2.0
36cmM3MBMWWCFIiQ90U4J8,Calvin Harris,Bounce (feat. Kelis) - Radio Edit,9.0
5JArDbrDlZPae70oqyVQov,Switch,A Bit Patchy,6.0
4UPWcafmoDHKZziDsTumP3,Gary Clark Jr.,Got to Get Up,2.0
0eGTi2nVFkL2ui7B3jgqWs,FEELS,Car,1.0
3S38ENcItSgp1NGqxZn01C,Banshee,FUCK WITH A WITCH 2,8.0
2apc40z2R0wwOwLdrQ79NH,Purity Ring,Obedear,6.0
11XEAITETgnK5ZZD1N9F5e,Las Perlas Negras,La Despedida,7.0
1nFcnMt30u5GrrrmQqEPmC,Simon Min√≥,Diana,6.0
31jGKJm3lNbQJgUx6mnt9r,Rooftops,Raft Easily,10.0
4I3573QbRpER4HPzyFSFJa,The Raconteurs,Salute Your Solution,10.0
2t59XucZRKTSOcKVZriQAL,Feed Me,Till the Wheels Come Off,10.0
,"Kishore Kumar, Kalyanji-Anandji",Apni To Jaise Taise,3.0
1aqBMkIKxCp481UfL3FWcx,Jorn,Lonely Nights,8.0
6uZ7HlryD5c0IU65ANbaj2,Daniel Avery,Illusion Of Time - Teodor Wolgers Rework,1.0
,LO,◊û◊î ◊ê◊ô◊™◊ô,6.0
,"Johnny Cash, Tennessee Three",One Piece at a Time,4.0
0nzBR3s1AS2qwqtP3zpiJt,Carmody,More Than I Miss You,9.0
2a1iMaoWQ5MnvLFBDv4qkf,Radiohead,High And Dry,10.0
4ORXSxr4tV5H6gH5KHAiAh,Asking Alexandria,The Black,8.0
4n1T6CkR5UY0J4QLF2MKcu,Vorsa,the outside,5.0
4vsm2o3uDm9ltseduPSClS,Void Of Vision,Decay,8.0
4kuJIDSMxm0B9Gd89PNp5t,Black Honey,All My Pride,6.0
1e19jV6iwIh9PIwOyHJelh,Le Shiv,When The Kids Grow Up,1.0
2QNYws5syWtS1WWq2ueza9,James Blunt,Goodbye My Lover - Live in Ireland,9.0
7KBTHct57jsgg9RIWgPMv3,Bullet,Bite The Bullet,8.0
6zxDVmTf6xUykrqGdQG5Rp,The Dust Coda,Breakdown,10.0
2J1bU1vO46Y1ywMn8kp0GE,Teia Elaine,Letter,1.0
4TPGKJK83zZZT99YEXoIhI,Holy Wars,LITTLE GODZ,10.0
1eYyfFDQJGRhQ55jlbtqrG,Youngbloodz,85/Billy Dee Interlude,5.0
,Michelangelo,Cassandra Jenkins,0.0
2WQAknZHrJAEQOFXe0F44P,Blake Shelton,Austin,4.0
27Eb4fIUV0XNv1v8yQ0uu5,Japandroids,Near To The Wild Heart Of Life,10.0
0jTN46KBpC2LdaFjeWjKoW,The Twilite Tone,I Still Need Love,1.0
3w9mof4ZxG3z9huYwHFZ1i,Bebe Rexha,That's It (feat. Gucci Mane & 2 Chainz),5.0
5M5KUlfvEDnKAWFKvgTScE,Gabriela Bee,New Love,6.0
1LwP9g1Hjbs64jXM2Qsxry,The Jesus and Mary Chain,Just Like Honey,6.0
4A0M7Bm0djFjM5f92if4fW,Andre Williams,The Monkey Speaks His Mind,2.0
3fnL2JDgy4QD04araOl0eY,The Replacements,Androgynous,6.0
3dPQuX8Gs42Y7b454ybpMR,The White Stripes,Seven Nation Army,6.0
5x3djMFIOuHoUntP6nvYi1,Huey Lewis & The News,Back In Time,10.0
4v8ZF4VDj8OOfECQLm3eFq,Saint Sister,Causing Trouble,1.0
0Bc66CwO7NENnqW60RBDzG,Stonebwoy,Activate,9.0
45HLgh98kxPEMP1gPAEe8X,JAY-Z,Can I Get A...,5.0
6xTp4nC8NBRSYMxGqIikSh,Arlo Parks,Caroline,9.0
0lbVB3ktcJkLZwX3GkiNi9,DJ Mehdi,Signatune - Thomas Bangalter Edit,1.0
1qh3Aj15XU4KniyjYcQiti,Skule Toyama,My Eyes on You,6.0
7AJzgN9RR0OJBQF8gnBaa7,FRDZ,Habanero,10.0
2dmPVqFpmhNuggEB3niC9S,grandson,Stigmata,10.0
78JmElAFmrPNhLjovDR9Jm,The Kinks,All Day and All of the Night,6.0
6lBIyFHLLDe30Rg4kvt9Kw,SWARM,Make It Out Alive,8.0
56SkdBKyR2zOkjk6wVFI9s,Toadies,Possum Kingdom,10.0
4ouAusobFIUay5sNwsnVQ4,Dragony,Gods Of War,8.0
2qq0RYYIuQxXcOxQKN0drC,Beastie Boys,Shake Your Rump,5.0
05oETzWbd4SI33qK2gbJfR,Fleetwood Mac,Rhiannon,10.0
562rKoYRkxrSfes0bkDy5Q,Soccer Mommy,circle the drain,6.0
6FKlspdbbttGWHpLDQ4PLt,Contumacy,Born Again,8.0
67gNdta1qUt62Q2heUbKsK,Throwing Muses,Not Too Soon,10.0
5oJJOO4tHUPNBs9zNMSqwv,Rise Against,"Broken Dreams, Inc. - HEALTH Remix",10.0
2RC3tEkTfal3ssrlF5GDMy,Lana Del Rey,Young And Beautiful,10.0
,Itay Levi,◊®◊¶◊ô◊™◊ô,9.0
1957O60krgeWBg71ZojXmQ,Miguel Poveda,Embrujao Por Tu Querer,9.0
6krfh9vA4LMFzRGyoYpvWF,SAULT,Red Lights,6.0
6cqkxzLZNglEN65Kt5hCMF,Satish Vyas,Awakening The Soul 2,6.0
6FPw780c3azvSQXDuV5Z52,St. Vincent,Cruel,10.0
,"Suman Kalyanpur, Mohammed Rafi",Aajkal Tere Mere Pyar Ke Charche,3.0
1WBwCZ2KSgOWKu6iAnjez4,Joe Jackson,Is She Really Going Out With Him?,6.0
3ZwEZ53kYpL1S8TzXkk5XF,Argonaut & Wasp,Dog Days,10.0
2iK6RzhARWY8A6YlYPYksZ,Backstreet Boys,Nobody Else,9.0
5Kj6WCM3ZNak8s8DCh95XX,Thrice,Deadbolt,10.0
4AE2k4Ng7W6Yj5tD9xqVo2,Sister Rosetta Tharpe,Rock Daniel (VD129),2.0
3SEnAbbC44ZqTlyUR1Wa46,Zachary Knowles,tendency to be a loner,9.0
1oVhwpZ5VjdS4Ma8iDCFna,Lil Gotit,Wok,5.0
0HAsW69cfzM0jyiXra0YVr,As Everything Unfolds,On the Inside,8.0
69Wzt1PsvdgcvB72tG2xiX,Unnikrishnan,Marugelara O Raghava,0.0
604TjuOvRI4BTt9rlRrCqs,Miko Marks,We Are Here,2.0
,Harel Skaat,◊ó◊ñ◊ß ◊¢◊ú ◊î◊®◊¶◊§◊î,9.0
7mozPCDgFc7VWCTQmv8O46,Evile,Hell Unleashed,8.0
1tfPHG8x4FHKQ2kTVPp6lS,LARRY PINK THE HUMAN,WASTED DAYS (INBETWEENS),9.0
12z11FqHMGNv9AL115qsS4,aboynamedblu,where lucy said,10.0
5IQNIj54PxmBvPVh2fLuEH,Jakob Ahlbom,Fracture,7.0
,Machine Gun Kelly,I Think I'm OKAY (with YUNGBLUD & Travis Barker),10.0
5DooySfCD1xCJ49gQm9rx7,P.O.D.,Boom,8.0
1uK6fz2uff6dCwhNrvy8rd,Natalie Prass,Sisters,6.0
3CNVaHOEJiktEnC3POAVN8,Brant Bjork,Automatic Fantastic,10.0
5JnVSvNTtEPLe2xM1EvXGs,"Lafayette Harris, Jr.",Wonder Why,7.0
,YSB Tril,Touchdown (with Bankrol Hayden),5.0
3ZmxqcNIPVDOLVgyjQW4Lb,Britney Spears,Passenger,9.0
1o53HbxmOy5TzThJdBaDZb,Bruce Springsteen,Human Touch,10.0
,"Sadhana Sargam, Harshdeep Kaur, Ricky Mishra",Kaun Karat Tori,0.0
2Woi60T3bgtv9TF3KqszrZ,Jealous of the Birds,Young Neanderthal,1.0
3eyYxeswyx7wmO3n8EHKuD,American Aquarium,"Heads Carolina, Tails California",1.0
20R40KmQrdwKES14PmDwaf,PJ Harding,You Belong To Somebody Else,9.0
2hvOsGJc6qll4WzW8Ljqc3,Pretenders,Brass in Pocket - 2006 Remaster,1.0
6htxx4Njv0TEILYR85qCb5,Manga Saint Hilare,Mirrorman (Face Myself),5.0
2gb5Xwzbbmio8J9WDdUpWs,LP,The One That You Love,10.0
,Maor Cohen,◊û◊î ◊ô◊ì◊ï◊¢ ◊¢◊ú ◊î◊ô◊ï◊ù ◊î◊ñ◊î,10.0
3k41YPhcXPVfwSo58DmJly,Michael Bublé,Everything - Live from Madison Square Garden,9.0
4F881nJKIeP4y6DiIKhsCx,Backstreet Boys,Not for Me,9.0
5wBLDkxVvclanSitx5jq8e,Hollywood Undead,Undead,10.0
0hmQY8NW6hNQWfkvZsa1e9,Gucci Mane,Lemonade,5.0
52FOkM2lmc1fXkzj9BULfO,The Cadillac Three,Slow Rollin',10.0
1rsQ4JPGrMDAW9OZb4ChL6,Apocalyptica,White Room (feat. Jacoby Shaddix),10.0
78ZqE2tjAxbqEGGlvGnQfT,Procol Harum,A Whiter Shade Of Pale,1.0
13HPn0OyGLPtJ6iUNiwLYg,Black Honey,I Like The Way You Die,10.0
72O4Zk916HBRyxrfS5RjEV,Sofia Kourtesis,Juntos,1.0
7xPGvZaG9W7UOrCgEwbONe,Blind Guardian,The Bard's Song - In the Forest - Remastered 2007,8.0
,Girafot,◊ô◊© ◊ú◊ô ◊ó◊ï◊® ◊ë◊ú◊ë ◊ë◊¶◊ï◊®◊î ◊©◊ú◊ö,6.0
0Bjm2IaLuaY6ttrj9Bv1Dz,Kassa Overall,Who's on the Playlist,5.0
4CyElmiM9EF9aURGWlPZLi,Rush,La Villa Strangiato,10.0
7bhpOnHyttMaBCg6WGCRzi,bbno$,help herself (with BENEE),6.0
0MNI4YG8dQ82tRR2St6q6V,Napalm Death,A Bellyful of Salt and Spleen,8.0
6PUabSMXmPnZna361Wwmf7,Cream,Crossroads - Live,2.0
6zdthQLxB71PgKzTrgp36I,Favourite People,Shell Island,1.0
74HX1HcsR135apNYpHUUZj,O.A.R.,That Was A Crazy Game of Poker,10.0
0x8GQiIDqb7jbkrZjHoGF7,Blind Melon,Dear Ol' Dad,10.0
3WzPRPlpmAUCb5X7o04h5f,Widespread Panic,Use Me,10.0
5oObGXk0NriZXxV78aIO0X,Phoebe Green,IDK,6.0
4A1qpvq1SbguHYfpq7JnrE,Dough-Boy,Do Your Thing (feat. Karencici & Masiwei),5.0
7fbYA2ZH9WNFeuEP8ZMysZ,Los Tres Mariquitas,Midnight In San Telmo,7.0
3pN4bdgaRvc3c61GCkEwDP,Molly Burch,Emotion feat. Wild Nothing,9.0
04FfBJZBfU0UR5uqR4CJAD,Lich King,Combat Mosh,8.0
0ESIjVxnDnCDaTPo6sStHm,The Beatles,Till There Was You - Remastered,0.0
0NJC0FDCODpPUntRTTQq97,Aerosmith,Cryin',10.0
6jFp2s1RhPF5piYacNLsYd,Sting,So Lonely - My Songs Version,10.0
1rkC5w0JvpEnXExoWwfbDo,Wiley,Wot Do U Call It?,5.0
1SeMnyEb5dwCBLU3QUC0K2,Deftones,Hearts / Wires,10.0
7jiInUNuIAjxFhWEoNoZJd,Sowmya,Vinayaka Ninnu Vina,0.0
2k7xqYx9J0peyoyuIyNFno,Tekno,Sudden,9.0
3ETXnM29Ydew7yeqrdvfiu,Tom Petty,You Saw Me Comin',10.0
1J7MPfMMNkcwvF3yyXS0mr,Baba Zula,√á√∂l Aslanlari (Desert Lions),10.0
5fBjPtOxhgdpU6LNWLyVHv,Son Little,Mad About You,2.0
6xOF4ewXUCSGSCz3NH5FX1,Marc Copland,I Fall in Love Too Easily,7.0
,Mor,◊û◊¶◊ì ◊ê◊ó◊ì,9.0
2bjKBjAgWoWz8oVo0WkbMM,k.d. lang,If I Were You - Main Mix,9.0
3fN3OQIymbXfYkCWIAycqo,Ying Yang Twins,Get Low,5.0
5fMwvrqujbQjUxcNPcYrUF,Aerosmith,Janie's Got A Gun,10.0
1kyIGyqSvT0pdcDdSwFAMV,Paulo Mendonca,Mindcontrol,2.0
,"John Tavener, Filharmonie Brno, Mikel Toms","Mother Of God, Here I Stand",7.0
3xLB77SrzUsKTFoziF4MF0,Black Rebel Motorcycle Club,Little Thing Gone Wild,2.0
4UyXpL9yyJb9t2FGAyDzjC,Zuzu,What You Want,6.0
4CcSw8wQAHYf4XNckayPoc,Annie Lennox,Walking on Broken Glass,9.0
756CJtQRFSxEx9jV4P9hpA,The Darkness,I Believe in a Thing Called Love,9.0
,"Rochak Kohli, Atif Aslam",Dekhte Dekhte,3.0
7LSuJosmvkGr3RJ1o3b0yp,Fu Manchu,Time Is Going On,8.0
,"24kGoldn, Justin Bieber, J Balvin, iann dior","Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",9.0
7y8gbwOA53Jilx6APkpxZj,The Vaccines,Dream Lover,10.0
1WLo0a2kvkcwTZ9x3r3MDt,The Rolling Stones,Little By Little - Mono Version,2.0
6SK8d6KVnLFobqdHpYp9as,Tree Palm,Disco Night,6.0
0fMuzQi38wXOcW4lVLJYpW,Axel Rudi Pell,Gunfire,8.0
4hR3hQKELrARHNZJ51D14s,Rezz,Someone Else,1.0
4Tuif5PfTpZMWxH3ojSywJ,Bury Tomorrow,Lionheart,8.0
,Rammstein,B√ºck dich,8.0
4L2NhZVpHH7wMfctT2ADRs,Johnny Winter,Roll With Me - Live,2.0
1qLWOCtiIYPJkLQxdqwYxk,Pom Pom Squad,Head Cheerleader,6.0
3UQ4Lp3OuEm0X72ViUX0N3,Figgy Mold,Skylark,7.0
4bCOAuhvjsxbVBM5MM8oik,Nickelback,When We Stand Together,10.0
,Morning,Sarah Jarosz,0.0
2Ax1YbkGUKOxhk20b6bKKs,CXLOE,Cry & Drive,9.0
41i8T9OsxytM0m2UkZWPYC,Carl Perkins,Put Your Cat Clothes on,10.0
0kZpg64mTDk3V6jhGGEd7M,Danzig,Am I Demon,8.0
0Gf2hEQEVBcwgy40JyO9LK,Flyte,Everyone's A Winner,6.0
7whh4iNy8QMZs9ad9bJ6q7,Redlight,Every,1.0
4pMJ9JpTOCcTBsNrB2HH7a,Wheel,Vultures,8.0
5CVG987blpufhMgwaXN6UX,Sanjoy,Treasure,9.0
7C0iynNnkm4plaoRTx0WWV,Morray,Facade,5.0
4wFK5ESRSBrmVDjOkOSa7g,Maggie Lindemann,Crash and Burn,10.0
,Ehud Banai,◊§◊ú◊ï◊®◊†◊ò◊ô◊ü,10.0
4B4CQ84BBpHK5d02cWKUb0,IDLES,Never Fight A Man With A Perm,6.0
1EWa3LGA6yaC6Bq2iUA72a,Rubi Rose,Whole Lotta Liquor (feat. Future & PARTYNEXTDOOR),5.0
5KEhwMi5xD7HxfoXe0iPM7,Rand Aldo,Nine Times around the Heart,7.0
3xIaUb1WsnrqbJo6CsJMLO,Pearl Jam,Black - Live MTV Unplugged,10.0
4RIsoFzJNlHPhDso4oN2wF,Karnatriix,Entharo Pallavi & Charanam,0.0
,◊ê◊°◊ß◊®,◊û◊ï◊©◊ú◊ù - Original Mix,5.0
0SDgaYbYNQyA0ipTmJG9cA,Eric Church,Springsteen,4.0
77QqkYm8HV0ttONtStqMZc,L.A. WITCH,Sleep,6.0
59n5c3TWAAGauYCG2Zx9PU,Sada Baby,Little While (feat. Big Sean & Hit-Boy),9.0
7uZqvqXzzYMKrexKxdcGmd,Young Stoner Life,Diamonds Dancing (feat. Travis Scott),5.0
,"Nelly, Florida Georgia Line",Lil Bit,4.0
2fwJWxoYdcWbOGQkYeccZl,Dima Pantyushin,Telephone,6.0
,Ride,Future Love - Reimagined by P√™tr Aleks√§nder instrumental,1.0
3rzr9u2oMvHrpEETF3qLSh,Mister Misery,Mister Hyde,8.0
7CLzqUggnD6KW5q8GG95ja,Ezra Collective,What Am I to Do?,5.0
0dSV9jmXcPOXOyDtP8D89M,Aaron Frazer,Over You,9.0
1qZyXTA5Um0twTi9vbGNcd,Jeff Beck,Let Me Love You,2.0
4jU7NPkz4HVnM4hweqNhI1,The White Stripes,Blue Orchid,1.0
6txWz9UapYHVxEd7dDIHXT,Blind Melon,No Rain,1.0
6S4Q0HDqHDsdcmfFNvyc8y,Oddko,D4TM,8.0
6RIQP7uqb9Xebm3xOC0r7Q,Draconian,The Sacrificial Flame,8.0
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Godzilla (feat. Juice WRLD),5.0
,"A.R. Rahman, S. P. Balasubrahmanyam, K. S. Chithra","Roja - Version, 1",3.0
4JfWOkRwd93UwkU9TqbavB,Ultra-Violence,Welcome To The Freakshow,8.0
3GBHXgzBywOvUWgmKsbGWL,Jontavious Willis,The Blues is Dead?,2.0
7IszHUVvLUq9aHzoHFfgrG,THE DRIVER ERA,Feel You Now,1.0
2HTByMXgBpDqDw5mPwnk1m,Feist,My Moon My Man - Boys Noize Classic Mix,6.0
7cdy4PbCdDZZNjyxoZyE0c,Dirty Heads,Vacation,9.0
6EDO9iiTtwNv6waLwa1UUq,DJ Khaled,POPSTAR (feat. Drake),9.0
7EqumpyWBKQQAFMvWOYu0v,Swiss,Cry,5.0
1YpPzjF3LgUr6htLKCnVei,Shemekia Copeland,Love Song,2.0
,"Cochise, $NOT",Tell Em,9.0
,Berry Sakharof,◊ô◊ï◊û◊ï◊ú◊ì◊™ - Infected Mushroom Remix,10.0
4KuO1cCEEU2WhzhdjKrDlJ,Ballaké Sissoko,Nalésonko,7.0
6Ac4NVYYl2U73QiTt11ZKd,Blue Swede,Hooked On A Feeling,10.0
3d8QdwLwIT5f3vraVsJFPb,Kenichi Takemoto,Bubbles,9.0
0XKeX2a57RKZrYikf5tmPa,Creeper,All My Friends,10.0
,N√ºrnberg,Viera,6.0
1SJGeoreHwLo5oTiNxEN3I,Faye Webster,I Know I'm Funny haha,6.0
6Q3ksbvdYp7IM9FIJF8chS,Candi Carpenter,The River Knows How,1.0
0M2HxpH3HARjQbpt1pH6K6,Kenny Neal,Blues Stew,2.0
,Tuna,◊ú◊û◊î ◊ú◊ê ◊¢◊õ◊©◊ô◊ï,5.0
6Ykk0PRL8VMQb6h13CxH31,Ocean Colour Scene,The Riverboat Song,6.0
2kXyxFtWSy8GnGnP8aCYNl,Glass Animals,Space Ghost Coast To Coast (with Bree Runway),9.0
6Hmj7SrLRbreLVfVS7mV1S,Arcade Fire,Wake Up,6.0
2EkSAwZz9kuJYAoTCIwFjL,CLEWS,Crushed,1.0
5AdSNoVSGDmStmQSDis3gz,Declan McKenna,Beautiful Faces,10.0
,Yehudit Ravitz,◊ë◊ê◊î◊ë◊™◊†◊ï,10.0
7H9hyqq8cr8jHquz9HhCzm,Sia,Hey Boy,9.0
2gdt70w8DOCWGq1HdkgSUd,Evan And Jaron,Crazy for This Girl,10.0
6ihL9TjfRjadfEePzXXyVF,The All-American Rejects,Gives You Hell,9.0
6RLRovaWCxB99c5jG6iuXK,Ratt,Closer to My Heart,8.0
,Shlomo Artzi,◊ì◊®◊õ◊ô◊ù,10.0
39hd4z3UN6ueATWaXqNfPn,Kim Logan,Better Way,2.0
3vokIQuIpjINGGhJpFLp5y,Batushka,Yekteniya I,8.0
1oV1tu8utgHQjLJsEK9sVl,Talking Heads,Take Me to the River,6.0
6ZuOvkP3hczDmccbC7vQg5,Backstreet Boys,Trouble Is,9.0
558ULLj8yY2vT8XGtgY0q9,Olamide,Loading (feat. Bad Boy Timz),5.0
5Tzll4E3HnwNPwd2OexfnA,PACKS,Two Hands,6.0
3x0iCzjgf0v9lnwvAhU9P2,Television,Venus,6.0
,Ehud Banai,◊ê◊™ ◊ï◊ê◊†◊ô,10.0
4Wda6tnUDbGAcSjEIrsGn9,Folamour,The Journey (feat. Zeke Manyika),6.0
03ECHivSZ3kBZySajJIapx,Panic! At The Disco,Nine in the Afternoon,10.0
7w09r53aPON8ZUvEAnPe94,Badflower,Ghost,1.0
1JxDVoe1mLYiFd2fLKv1cJ,Humanity's Last Breath,Tide,8.0
16rY0iVeZej75AUQZlx2sx,Elton John,Goodbye Yellow Brick Road - Live,9.0
4g1LEUNAre7Ck4ZEu24EYh,Tune-Yards,Powa,10.0
7mJGrZIFA5MO6W2QBcWBDX,Jessie Ware,Please - Single Edit,6.0
3C542UknrX76XSRXTyQ1Qg,The Black Keys,Tighten Up,6.0
6uZtMNTfU5u8w6fsnXeOdb,David Bowie,The Jean Genie - 2013 Remaster,6.0
,Melrose,Rich Little Bitch,10.0
,Girafot,◊ô◊© ◊ú◊ô ◊ó◊ï◊® ◊ë◊ú◊ë ◊ë◊¶◊ï◊®◊î ◊©◊ú◊ö,10.0
0dbFPuNrbE6HVj9zNCZa9r,Jensen McRae,Wolves,6.0
4ZFM5yFsjEzvZ1XmP27L5r,Jayanthi Kumaresh,Varnam,6.0
2ITbC6v8GHxn33LT4Qq4ym,Southern Avenue,What Did I Do,2.0
,The Woman Who Planted Trees,Emily Barker,0.0
7cyx4cGB0Ze5kOAaT8GLbh,Ragnarok,God Is Wasted,8.0
1SWmFiFSIBoDbQJjNKC7SR,Bob Seger,Against The Wind,10.0
1KdwPeY1WRWQGHCmRJTveb,The Breeders,Cannonball,10.0
,Tuna,◊í◊ú◊í◊ú ◊¢◊†◊ß,5.0
0RZ5bH3jU33OtO1PAhfXh5,Lawrence Hart,Surrender Yourself,1.0
1PXUZ5Cpat6HipfJkn31ng,Escape the Fate,Invincible (feat. Lindsey Stirling),10.0
1Sgj10byiGzPpI2IrXSFEn,Wu-Tang Clan,Protect Ya Neck,5.0
,"Asha Bhosle, Mohammed Rafi",Mohabbat Ka Haath Jawani Ka Palla,3.0
7DhVuh8jGsSGHoRP933ZkU,Henrik Janson,Capri Interlude - For Guitar and Strings,7.0
0SD6WSoGWZgwNwztf1p5DO,luxury elite,You Can Sense It,6.0
,Graveyard,Please Don't,10.0
02lTDOxHeXTHsdwXoz6lpC,Spacehog,In the Meantime,10.0
0FEqhGaxp8Gq5m2KvnunJU,Los Coast,A Change Is Gonna Come,10.0
2QzMJkYUhThZxM94ahgOzN,Ben Harper,Burn One Down,10.0
08sUO3Bk0aKqH97Xay3GBQ,Suzi Quatro,I Wanna Be Free,10.0
0CMuiL9aePFA6VG3wBeNPi,James Taylor,Mexico,10.0
2ZNTPtYmAhN9vCwnAgqKn1,The Isley Brothers,"Shout, Pts. 1 & 2",10.0
0r5Ju8WyodpXBHmg3f4zYf,Marillion,Kayleigh,10.0
6GouRVZ275NAcveDfHW8Z1,The Contortionist,Early Grave,8.0
2xlOJSbScxrHHOmlNmILpD,Pooh Shiesty,Neighbors (feat. BIG30),5.0
6Dunt2D6P0zuWM8XvusCAm,Demob Happy,Succubus,10.0
3aAFZx6mlVu3WrwgNEK9yM,Aubrie Sellers,Just to Be with You,2.0
3BpjGJcn3ethvch0CJsqXo,Backstreet Boys,The Answer to Our Life,9.0
7vZujUVbXHIvRM4HPcBJlB,A. G. Cook,Being Harsh,6.0
1LWW4PgKyEVOdWRl4JKM4Q,Sturgill Simpson,Sugar Daddy - Theme from Vinyl,2.0
