Classes,Tracks,Set Type
6,1156,Prediction Deep Neural Network
10,1157,Prediction Deep Neural Network
5,1158,Prediction Deep Neural Network
8,1159,Prediction Deep Neural Network
10,1160,Prediction Deep Neural Network
10,1161,Prediction Deep Neural Network
5,1162,Prediction Deep Neural Network
6,1163,Prediction Deep Neural Network
10,1164,Prediction Deep Neural Network
2,1165,Prediction Deep Neural Network
10,1166,Prediction Deep Neural Network
6,1167,Prediction Deep Neural Network
6,1168,Prediction Deep Neural Network
10,1169,Prediction Deep Neural Network
8,1170,Prediction Deep Neural Network
10,1171,Prediction Deep Neural Network
10,1172,Prediction Deep Neural Network
10,1173,Prediction Deep Neural Network
10,1174,Prediction Deep Neural Network
10,1175,Prediction Deep Neural Network
10,1176,Prediction Deep Neural Network
6,1177,Prediction Deep Neural Network
10,1178,Prediction Deep Neural Network
10,1179,Prediction Deep Neural Network
10,1180,Prediction Deep Neural Network
10,1181,Prediction Deep Neural Network
10,1182,Prediction Deep Neural Network
10,1183,Prediction Deep Neural Network
10,1184,Prediction Deep Neural Network
10,1185,Prediction Deep Neural Network
9,1186,Prediction Deep Neural Network
10,1187,Prediction Deep Neural Network
7,1188,Prediction Deep Neural Network
9,1189,Prediction Deep Neural Network
5,1190,Prediction Deep Neural Network
9,1191,Prediction Deep Neural Network
10,1192,Prediction Deep Neural Network
9,1193,Prediction Deep Neural Network
8,1194,Prediction Deep Neural Network
6,1195,Prediction Deep Neural Network
10,1196,Prediction Deep Neural Network
10,1197,Prediction Deep Neural Network
8,1198,Prediction Deep Neural Network
6,1199,Prediction Deep Neural Network
10,1200,Prediction Deep Neural Network
10,1201,Prediction Deep Neural Network
6,1202,Prediction Deep Neural Network
10,1203,Prediction Deep Neural Network
8,1204,Prediction Deep Neural Network
10,1205,Prediction Deep Neural Network
10,1206,Prediction Deep Neural Network
6,1207,Prediction Deep Neural Network
6,1208,Prediction Deep Neural Network
6,1209,Prediction Deep Neural Network
10,1210,Prediction Deep Neural Network
10,1211,Prediction Deep Neural Network
10,1212,Prediction Deep Neural Network
10,1213,Prediction Deep Neural Network
6,1214,Prediction Deep Neural Network
6,1215,Prediction Deep Neural Network
6,1216,Prediction Deep Neural Network
8,1217,Prediction Deep Neural Network
10,1218,Prediction Deep Neural Network
6,1219,Prediction Deep Neural Network
10,1220,Prediction Deep Neural Network
5,1221,Prediction Deep Neural Network
10,1222,Prediction Deep Neural Network
10,1223,Prediction Deep Neural Network
10,1224,Prediction Deep Neural Network
9,1225,Prediction Deep Neural Network
10,1226,Prediction Deep Neural Network
10,1227,Prediction Deep Neural Network
6,1228,Prediction Deep Neural Network
10,1229,Prediction Deep Neural Network
6,1230,Prediction Deep Neural Network
10,1231,Prediction Deep Neural Network
6,1232,Prediction Deep Neural Network
6,1233,Prediction Deep Neural Network
6,1234,Prediction Deep Neural Network
5,1235,Prediction Deep Neural Network
10,1236,Prediction Deep Neural Network
9,1237,Prediction Deep Neural Network
6,1238,Prediction Deep Neural Network
6,1239,Prediction Deep Neural Network
10,1240,Prediction Deep Neural Network
6,1241,Prediction Deep Neural Network
8,1242,Prediction Deep Neural Network
2,1243,Prediction Deep Neural Network
10,1244,Prediction Deep Neural Network
10,1245,Prediction Deep Neural Network
10,1246,Prediction Deep Neural Network
5,1247,Prediction Deep Neural Network
9,1248,Prediction Deep Neural Network
5,1249,Prediction Deep Neural Network
10,1250,Prediction Deep Neural Network
10,1251,Prediction Deep Neural Network
10,1252,Prediction Deep Neural Network
8,1253,Prediction Deep Neural Network
10,1254,Prediction Deep Neural Network
5,1255,Prediction Deep Neural Network
10,1256,Prediction Deep Neural Network
5,1257,Prediction Deep Neural Network
9,1258,Prediction Deep Neural Network
10,1259,Prediction Deep Neural Network
8,1260,Prediction Deep Neural Network
10,1261,Prediction Deep Neural Network
8,1262,Prediction Deep Neural Network
9,1263,Prediction Deep Neural Network
10,1264,Prediction Deep Neural Network
10,1265,Prediction Deep Neural Network
7,1266,Prediction Deep Neural Network
8,1267,Prediction Deep Neural Network
10,1268,Prediction Deep Neural Network
5,1269,Prediction Deep Neural Network
10,1270,Prediction Deep Neural Network
5,1271,Prediction Deep Neural Network
6,1272,Prediction Deep Neural Network
9,1273,Prediction Deep Neural Network
9,1274,Prediction Deep Neural Network
10,1275,Prediction Deep Neural Network
6,1276,Prediction Deep Neural Network
8,1277,Prediction Deep Neural Network
10,1278,Prediction Deep Neural Network
9,1279,Prediction Deep Neural Network
10,1280,Prediction Deep Neural Network
5,1281,Prediction Deep Neural Network
10,1282,Prediction Deep Neural Network
10,1283,Prediction Deep Neural Network
10,1284,Prediction Deep Neural Network
2,1285,Prediction Deep Neural Network
6,1286,Prediction Deep Neural Network
10,1287,Prediction Deep Neural Network
5,1288,Prediction Deep Neural Network
6,1289,Prediction Deep Neural Network
6,1290,Prediction Deep Neural Network
8,1291,Prediction Deep Neural Network
8,1292,Prediction Deep Neural Network
6,1293,Prediction Deep Neural Network
10,1294,Prediction Deep Neural Network
9,1295,Prediction Deep Neural Network
6,1296,Prediction Deep Neural Network
6,1297,Prediction Deep Neural Network
8,1298,Prediction Deep Neural Network
8,1299,Prediction Deep Neural Network
8,1300,Prediction Deep Neural Network
10,1301,Prediction Deep Neural Network
10,1302,Prediction Deep Neural Network
10,1303,Prediction Deep Neural Network
10,1304,Prediction Deep Neural Network
6,1305,Prediction Deep Neural Network
7,1306,Prediction Deep Neural Network
10,1307,Prediction Deep Neural Network
10,1308,Prediction Deep Neural Network
10,1309,Prediction Deep Neural Network
10,1310,Prediction Deep Neural Network
6,1311,Prediction Deep Neural Network
8,1312,Prediction Deep Neural Network
6,1313,Prediction Deep Neural Network
10,1314,Prediction Deep Neural Network
10,1315,Prediction Deep Neural Network
5,1316,Prediction Deep Neural Network
10,1317,Prediction Deep Neural Network
5,1318,Prediction Deep Neural Network
10,1319,Prediction Deep Neural Network
10,1320,Prediction Deep Neural Network
5,1321,Prediction Deep Neural Network
10,1322,Prediction Deep Neural Network
10,1323,Prediction Deep Neural Network
6,1324,Prediction Deep Neural Network
8,1325,Prediction Deep Neural Network
2,1326,Prediction Deep Neural Network
10,1327,Prediction Deep Neural Network
10,1328,Prediction Deep Neural Network
10,1329,Prediction Deep Neural Network
6,1330,Prediction Deep Neural Network
10,1331,Prediction Deep Neural Network
7,1332,Prediction Deep Neural Network
6,1333,Prediction Deep Neural Network
8,1334,Prediction Deep Neural Network
10,1335,Prediction Deep Neural Network
10,1336,Prediction Deep Neural Network
2,1337,Prediction Deep Neural Network
2,1338,Prediction Deep Neural Network
10,1339,Prediction Deep Neural Network
5,1340,Prediction Deep Neural Network
10,1341,Prediction Deep Neural Network
10,1342,Prediction Deep Neural Network
10,1343,Prediction Deep Neural Network
6,1344,Prediction Deep Neural Network
2,1345,Prediction Deep Neural Network
6,1346,Prediction Deep Neural Network
6,1347,Prediction Deep Neural Network
10,1348,Prediction Deep Neural Network
10,1349,Prediction Deep Neural Network
6,1350,Prediction Deep Neural Network
2,1351,Prediction Deep Neural Network
10,1352,Prediction Deep Neural Network
10,1353,Prediction Deep Neural Network
10,1354,Prediction Deep Neural Network
10,1355,Prediction Deep Neural Network
10,1356,Prediction Deep Neural Network
5,1357,Prediction Deep Neural Network
10,1358,Prediction Deep Neural Network
10,1359,Prediction Deep Neural Network
2,1360,Prediction Deep Neural Network
9,1361,Prediction Deep Neural Network
9,1362,Prediction Deep Neural Network
5,1363,Prediction Deep Neural Network
10,1364,Prediction Deep Neural Network
6,1365,Prediction Deep Neural Network
10,1366,Prediction Deep Neural Network
8,1367,Prediction Deep Neural Network
6,1368,Prediction Deep Neural Network
10,1369,Prediction Deep Neural Network
6,1370,Prediction Deep Neural Network
10,1371,Prediction Deep Neural Network
10,1372,Prediction Deep Neural Network
8,1373,Prediction Deep Neural Network
10,1374,Prediction Deep Neural Network
10,1375,Prediction Deep Neural Network
9,1376,Prediction Deep Neural Network
10,1377,Prediction Deep Neural Network
6,1378,Prediction Deep Neural Network
10,1379,Prediction Deep Neural Network
9,1380,Prediction Deep Neural Network
6,1381,Prediction Deep Neural Network
10,1382,Prediction Deep Neural Network
10,1383,Prediction Deep Neural Network
10,1384,Prediction Deep Neural Network
10,1385,Prediction Deep Neural Network
8,1386,Prediction Deep Neural Network
8,1387,Prediction Deep Neural Network
6,1388,Prediction Deep Neural Network
10,1389,Prediction Deep Neural Network
10,1390,Prediction Deep Neural Network
5,1391,Prediction Deep Neural Network
10,1392,Prediction Deep Neural Network
10,1393,Prediction Deep Neural Network
10,1394,Prediction Deep Neural Network
8,1395,Prediction Deep Neural Network
10,1396,Prediction Deep Neural Network
8,1397,Prediction Deep Neural Network
5,1398,Prediction Deep Neural Network
10,1399,Prediction Deep Neural Network
9,1400,Prediction Deep Neural Network
9,1401,Prediction Deep Neural Network
10,1402,Prediction Deep Neural Network
10,1403,Prediction Deep Neural Network
9,1404,Prediction Deep Neural Network
2,1405,Prediction Deep Neural Network
10,1406,Prediction Deep Neural Network
8,1407,Prediction Deep Neural Network
10,1408,Prediction Deep Neural Network
10,1409,Prediction Deep Neural Network
10,1410,Prediction Deep Neural Network
5,1411,Prediction Deep Neural Network
10,1412,Prediction Deep Neural Network
10,1413,Prediction Deep Neural Network
10,1414,Prediction Deep Neural Network
10,1415,Prediction Deep Neural Network
6,1416,Prediction Deep Neural Network
7,1417,Prediction Deep Neural Network
8,1418,Prediction Deep Neural Network
9,1419,Prediction Deep Neural Network
9,1420,Prediction Deep Neural Network
10,1421,Prediction Deep Neural Network
2,1422,Prediction Deep Neural Network
5,1423,Prediction Deep Neural Network
10,1424,Prediction Deep Neural Network
8,1425,Prediction Deep Neural Network
8,1426,Prediction Deep Neural Network
10,1427,Prediction Deep Neural Network
9,1428,Prediction Deep Neural Network
9,1429,Prediction Deep Neural Network
10,1430,Prediction Deep Neural Network
2,1431,Prediction Deep Neural Network
2,1432,Prediction Deep Neural Network
10,1433,Prediction Deep Neural Network
6,1434,Prediction Deep Neural Network
10,1435,Prediction Deep Neural Network
10,1436,Prediction Deep Neural Network
10,1437,Prediction Deep Neural Network
6,1438,Prediction Deep Neural Network
10,1439,Prediction Deep Neural Network
5,1440,Prediction Deep Neural Network
8,1441,Prediction Deep Neural Network
10,1442,Prediction Deep Neural Network
8,1443,Prediction Deep Neural Network
6,1444,Prediction Deep Neural Network
2,1445,Prediction Deep Neural Network
2,1446,Prediction Deep Neural Network
2,1447,Prediction Deep Neural Network
6,1448,Prediction Deep Neural Network
10,1449,Prediction Deep Neural Network
10,1450,Prediction Deep Neural Network
6,1451,Prediction Deep Neural Network
10,1452,Prediction Deep Neural Network
9,1453,Prediction Deep Neural Network
10,1454,Prediction Deep Neural Network
6,1455,Prediction Deep Neural Network
6,1456,Prediction Deep Neural Network
5,1457,Prediction Deep Neural Network
6,1458,Prediction Deep Neural Network
10,1459,Prediction Deep Neural Network
10,1460,Prediction Deep Neural Network
6,1461,Prediction Deep Neural Network
10,1462,Prediction Deep Neural Network
10,1463,Prediction Deep Neural Network
6,1464,Prediction Deep Neural Network
6,1465,Prediction Deep Neural Network
8,1466,Prediction Deep Neural Network
6,1467,Prediction Deep Neural Network
5,1468,Prediction Deep Neural Network
8,1469,Prediction Deep Neural Network
10,1470,Prediction Deep Neural Network
10,1471,Prediction Deep Neural Network
10,1472,Prediction Deep Neural Network
10,1473,Prediction Deep Neural Network
10,1474,Prediction Deep Neural Network
10,1475,Prediction Deep Neural Network
10,1476,Prediction Deep Neural Network
10,1477,Prediction Deep Neural Network
10,1478,Prediction Deep Neural Network
10,1479,Prediction Deep Neural Network
9,1480,Prediction Deep Neural Network
8,1481,Prediction Deep Neural Network
10,1482,Prediction Deep Neural Network
10,1483,Prediction Deep Neural Network
6,1484,Prediction Deep Neural Network
10,1485,Prediction Deep Neural Network
9,1486,Prediction Deep Neural Network
5,1487,Prediction Deep Neural Network
10,1488,Prediction Deep Neural Network
10,1489,Prediction Deep Neural Network
10,1490,Prediction Deep Neural Network
10,1491,Prediction Deep Neural Network
10,1492,Prediction Deep Neural Network
10,1493,Prediction Deep Neural Network
9,1494,Prediction Deep Neural Network
2,1495,Prediction Deep Neural Network
10,1496,Prediction Deep Neural Network
10,1497,Prediction Deep Neural Network
10,1498,Prediction Deep Neural Network
10,1499,Prediction Deep Neural Network
7,1500,Prediction Deep Neural Network
8,1501,Prediction Deep Neural Network
10,1502,Prediction Deep Neural Network
10,1503,Prediction Deep Neural Network
10,1504,Prediction Deep Neural Network
8,1505,Prediction Deep Neural Network
9,1506,Prediction Deep Neural Network
9,1507,Prediction Deep Neural Network
10,1508,Prediction Deep Neural Network
10,1509,Prediction Deep Neural Network
10,1510,Prediction Deep Neural Network
6,1511,Prediction Deep Neural Network
10,1512,Prediction Deep Neural Network
10,1513,Prediction Deep Neural Network
10,1514,Prediction Deep Neural Network
10,1515,Prediction Deep Neural Network
10,1516,Prediction Deep Neural Network
10,1517,Prediction Deep Neural Network
5,1518,Prediction Deep Neural Network
10,1519,Prediction Deep Neural Network
9,1520,Prediction Deep Neural Network
10,1521,Prediction Deep Neural Network
10,1522,Prediction Deep Neural Network
10,1523,Prediction Deep Neural Network
10,1524,Prediction Deep Neural Network
2,1525,Prediction Deep Neural Network
2,1526,Prediction Deep Neural Network
6,1527,Prediction Deep Neural Network
6,1528,Prediction Deep Neural Network
10,1529,Prediction Deep Neural Network
8,1530,Prediction Deep Neural Network
10,1531,Prediction Deep Neural Network
10,1532,Prediction Deep Neural Network
10,1533,Prediction Deep Neural Network
10,1534,Prediction Deep Neural Network
10,1535,Prediction Deep Neural Network
9,1536,Prediction Deep Neural Network
8,1537,Prediction Deep Neural Network
10,1538,Prediction Deep Neural Network
6,1539,Prediction Deep Neural Network
10,1540,Prediction Deep Neural Network
6,1541,Prediction Deep Neural Network
10,1542,Prediction Deep Neural Network
6,1543,Prediction Deep Neural Network
10,1544,Prediction Deep Neural Network
8,1545,Prediction Deep Neural Network
2,1546,Prediction Deep Neural Network
6,1547,Prediction Deep Neural Network
8,1548,Prediction Deep Neural Network
9,1549,Prediction Deep Neural Network
10,1550,Prediction Deep Neural Network
10,1551,Prediction Deep Neural Network
10,1552,Prediction Deep Neural Network
9,1553,Prediction Deep Neural Network
10,1554,Prediction Deep Neural Network
10,1555,Prediction Deep Neural Network
10,1556,Prediction Deep Neural Network
6,1557,Prediction Deep Neural Network
10,1558,Prediction Deep Neural Network
10,1559,Prediction Deep Neural Network
10,1560,Prediction Deep Neural Network
6,1561,Prediction Deep Neural Network
10,1562,Prediction Deep Neural Network
10,1563,Prediction Deep Neural Network
2,1564,Prediction Deep Neural Network
6,1565,Prediction Deep Neural Network
10,1566,Prediction Deep Neural Network
6,1567,Prediction Deep Neural Network
10,1568,Prediction Deep Neural Network
6,1569,Prediction Deep Neural Network
6,1570,Prediction Deep Neural Network
10,1571,Prediction Deep Neural Network
10,1572,Prediction Deep Neural Network
6,1573,Prediction Deep Neural Network
7,1574,Prediction Deep Neural Network
2,1575,Prediction Deep Neural Network
10,1576,Prediction Deep Neural Network
2,1577,Prediction Deep Neural Network
10,1578,Prediction Deep Neural Network
10,1579,Prediction Deep Neural Network
10,1580,Prediction Deep Neural Network
5,1581,Prediction Deep Neural Network
8,1582,Prediction Deep Neural Network
10,1583,Prediction Deep Neural Network
5,1584,Prediction Deep Neural Network
10,1585,Prediction Deep Neural Network
10,1586,Prediction Deep Neural Network
10,1587,Prediction Deep Neural Network
5,1588,Prediction Deep Neural Network
9,1589,Prediction Deep Neural Network
10,1590,Prediction Deep Neural Network
5,1591,Prediction Deep Neural Network
6,1592,Prediction Deep Neural Network
7,1593,Prediction Deep Neural Network
9,1594,Prediction Deep Neural Network
10,1595,Prediction Deep Neural Network
6,1596,Prediction Deep Neural Network
10,1597,Prediction Deep Neural Network
8,1598,Prediction Deep Neural Network
10,1599,Prediction Deep Neural Network
10,1600,Prediction Deep Neural Network
10,1601,Prediction Deep Neural Network
9,1602,Prediction Deep Neural Network
10,1603,Prediction Deep Neural Network
10,1604,Prediction Deep Neural Network
10,1605,Prediction Deep Neural Network
6,1606,Prediction Deep Neural Network
10,1607,Prediction Deep Neural Network
2,1608,Prediction Deep Neural Network
9,1609,Prediction Deep Neural Network
10,1610,Prediction Deep Neural Network
10,1611,Prediction Deep Neural Network
9,1612,Prediction Deep Neural Network
8,1613,Prediction Deep Neural Network
6,1614,Prediction Deep Neural Network
5,1615,Prediction Deep Neural Network
10,1616,Prediction Deep Neural Network
10,1617,Prediction Deep Neural Network
8,1618,Prediction Deep Neural Network
10,1619,Prediction Deep Neural Network
10,1620,Prediction Deep Neural Network
2,1621,Prediction Deep Neural Network
8,1622,Prediction Deep Neural Network
8,1623,Prediction Deep Neural Network
10,1624,Prediction Deep Neural Network
9,1625,Prediction Deep Neural Network
10,1626,Prediction Deep Neural Network
6,1627,Prediction Deep Neural Network
6,1628,Prediction Deep Neural Network
10,1629,Prediction Deep Neural Network
8,1630,Prediction Deep Neural Network
7,1631,Prediction Deep Neural Network
10,1632,Prediction Deep Neural Network
10,1633,Prediction Deep Neural Network
8,1634,Prediction Deep Neural Network
9,1635,Prediction Deep Neural Network
10,1636,Prediction Deep Neural Network
6,1637,Prediction Deep Neural Network
10,1638,Prediction Deep Neural Network
9,1639,Prediction Deep Neural Network
6,1640,Prediction Deep Neural Network
2,1641,Prediction Deep Neural Network
8,1642,Prediction Deep Neural Network
10,1643,Prediction Deep Neural Network
10,1644,Prediction Deep Neural Network
10,1645,Prediction Deep Neural Network
5,1646,Prediction Deep Neural Network
6,1647,Prediction Deep Neural Network
10,1648,Prediction Deep Neural Network
5,1649,Prediction Deep Neural Network
6,1650,Prediction Deep Neural Network
10,1651,Prediction Deep Neural Network
10,1652,Prediction Deep Neural Network
10,1653,Prediction Deep Neural Network
5,1654,Prediction Deep Neural Network
2,1655,Prediction Deep Neural Network
10,1656,Prediction Deep Neural Network
6,1657,Prediction Deep Neural Network
5,1658,Prediction Deep Neural Network
5,1659,Prediction Deep Neural Network
10,1660,Prediction Deep Neural Network
7,1661,Prediction Deep Neural Network
6,1662,Prediction Deep Neural Network
8,1663,Prediction Deep Neural Network
6,1664,Prediction Deep Neural Network
10,1665,Prediction Deep Neural Network
9,1666,Prediction Deep Neural Network
8,1667,Prediction Deep Neural Network
2,1668,Prediction Deep Neural Network
10,1669,Prediction Deep Neural Network
10,1670,Prediction Deep Neural Network
5,1671,Prediction Deep Neural Network
10,1672,Prediction Deep Neural Network
10,1673,Prediction Deep Neural Network
6,1674,Prediction Deep Neural Network
6,1675,Prediction Deep Neural Network
9,1676,Prediction Deep Neural Network
6,1677,Prediction Deep Neural Network
7,1678,Prediction Deep Neural Network
6,1679,Prediction Deep Neural Network
5,1680,Prediction Deep Neural Network
9,1681,Prediction Deep Neural Network
2,1682,Prediction Deep Neural Network
10,1683,Prediction Deep Neural Network
10,1684,Prediction Deep Neural Network
2,1685,Prediction Deep Neural Network
10,1686,Prediction Deep Neural Network
2,1687,Prediction Deep Neural Network
10,1688,Prediction Deep Neural Network
10,1689,Prediction Deep Neural Network
8,1690,Prediction Deep Neural Network
6,1691,Prediction Deep Neural Network
10,1692,Prediction Deep Neural Network
10,1693,Prediction Deep Neural Network
9,1694,Prediction Deep Neural Network
10,1695,Prediction Deep Neural Network
10,1696,Prediction Deep Neural Network
6,1697,Prediction Deep Neural Network
8,1698,Prediction Deep Neural Network
5,1699,Prediction Deep Neural Network
9,1700,Prediction Deep Neural Network
10,1701,Prediction Deep Neural Network
10,1702,Prediction Deep Neural Network
6,1703,Prediction Deep Neural Network
5,1704,Prediction Deep Neural Network
10,1705,Prediction Deep Neural Network
5,1706,Prediction Deep Neural Network
10,1707,Prediction Deep Neural Network
10,1708,Prediction Deep Neural Network
10,1709,Prediction Deep Neural Network
6,1710,Prediction Deep Neural Network
10,1711,Prediction Deep Neural Network
5,1712,Prediction Deep Neural Network
10,1713,Prediction Deep Neural Network
8,1714,Prediction Deep Neural Network
10,1715,Prediction Deep Neural Network
9,1716,Prediction Deep Neural Network
5,1717,Prediction Deep Neural Network
8,1718,Prediction Deep Neural Network
10,1719,Prediction Deep Neural Network
9,1720,Prediction Deep Neural Network
8,1721,Prediction Deep Neural Network
10,1722,Prediction Deep Neural Network
10,1723,Prediction Deep Neural Network
9,1724,Prediction Deep Neural Network
10,1725,Prediction Deep Neural Network
5,1726,Prediction Deep Neural Network
7,1727,Prediction Deep Neural Network
10,1728,Prediction Deep Neural Network
8,1729,Prediction Deep Neural Network
10,1730,Prediction Deep Neural Network
6,1731,Prediction Deep Neural Network
5,1732,Prediction Deep Neural Network
10,1733,Prediction Deep Neural Network
10,1734,Prediction Deep Neural Network
8,1735,Prediction Deep Neural Network
8,1736,Prediction Deep Neural Network
10,1737,Prediction Deep Neural Network
7,1738,Prediction Deep Neural Network
2,1739,Prediction Deep Neural Network
10,1740,Prediction Deep Neural Network
2,1741,Prediction Deep Neural Network
10,1742,Prediction Deep Neural Network
6,1743,Prediction Deep Neural Network
2,1744,Prediction Deep Neural Network
6,1745,Prediction Deep Neural Network
10,1746,Prediction Deep Neural Network
10,1747,Prediction Deep Neural Network
6,1748,Prediction Deep Neural Network
10,1749,Prediction Deep Neural Network
2,1750,Prediction Deep Neural Network
6,1751,Prediction Deep Neural Network
10,1752,Prediction Deep Neural Network
10,1753,Prediction Deep Neural Network
8,1754,Prediction Deep Neural Network
8,1755,Prediction Deep Neural Network
9,1756,Prediction Deep Neural Network
10,1757,Prediction Deep Neural Network
10,1758,Prediction Deep Neural Network
10,1759,Prediction Deep Neural Network
10,1760,Prediction Deep Neural Network
10,1761,Prediction Deep Neural Network
10,1762,Prediction Deep Neural Network
6,1763,Prediction Deep Neural Network
7,1764,Prediction Deep Neural Network
7,1765,Prediction Deep Neural Network
9,1766,Prediction Deep Neural Network
8,1767,Prediction Deep Neural Network
10,1768,Prediction Deep Neural Network
9,1769,Prediction Deep Neural Network
10,1770,Prediction Deep Neural Network
10,1771,Prediction Deep Neural Network
10,1772,Prediction Deep Neural Network
6,1773,Prediction Deep Neural Network
10,1774,Prediction Deep Neural Network
5,1775,Prediction Deep Neural Network
2,1776,Prediction Deep Neural Network
10,1777,Prediction Deep Neural Network
10,1778,Prediction Deep Neural Network
6,1779,Prediction Deep Neural Network
10,1780,Prediction Deep Neural Network
10,1781,Prediction Deep Neural Network
9,1782,Prediction Deep Neural Network
10,1783,Prediction Deep Neural Network
2,1784,Prediction Deep Neural Network
2,1785,Prediction Deep Neural Network
10,1786,Prediction Deep Neural Network
6,1787,Prediction Deep Neural Network
10,1788,Prediction Deep Neural Network
10,1789,Prediction Deep Neural Network
9,1790,Prediction Deep Neural Network
9,1791,Prediction Deep Neural Network
10,1792,Prediction Deep Neural Network
10,1793,Prediction Deep Neural Network
10,1794,Prediction Deep Neural Network
10,1795,Prediction Deep Neural Network
8,1796,Prediction Deep Neural Network
6,1797,Prediction Deep Neural Network
10,1798,Prediction Deep Neural Network
6,1799,Prediction Deep Neural Network
10,1800,Prediction Deep Neural Network
10,1801,Prediction Deep Neural Network
10,1802,Prediction Deep Neural Network
9,1803,Prediction Deep Neural Network
10,1804,Prediction Deep Neural Network
10,1805,Prediction Deep Neural Network
10,1806,Prediction Deep Neural Network
6,1807,Prediction Deep Neural Network
6,1808,Prediction Deep Neural Network
9,1809,Prediction Deep Neural Network
10,1810,Prediction Deep Neural Network
10,1811,Prediction Deep Neural Network
10,1812,Prediction Deep Neural Network
10,1813,Prediction Deep Neural Network
6,1814,Prediction Deep Neural Network
10,1815,Prediction Deep Neural Network
6,1816,Prediction Deep Neural Network
10,1817,Prediction Deep Neural Network
10,1818,Prediction Deep Neural Network
10,1819,Prediction Deep Neural Network
5,1820,Prediction Deep Neural Network
10,1821,Prediction Deep Neural Network
10,1822,Prediction Deep Neural Network
10,1823,Prediction Deep Neural Network
10,1824,Prediction Deep Neural Network
10,1825,Prediction Deep Neural Network
6,1826,Prediction Deep Neural Network
10,1827,Prediction Deep Neural Network
8,1828,Prediction Deep Neural Network
2,1829,Prediction Deep Neural Network
9,1830,Prediction Deep Neural Network
9,1831,Prediction Deep Neural Network
10,1832,Prediction Deep Neural Network
10,1833,Prediction Deep Neural Network
10,1834,Prediction Deep Neural Network
7,1835,Prediction Deep Neural Network
10,1836,Prediction Deep Neural Network
10,1837,Prediction Deep Neural Network
8,1838,Prediction Deep Neural Network
6,1839,Prediction Deep Neural Network
7,1840,Prediction Deep Neural Network
2,1841,Prediction Deep Neural Network
10,1842,Prediction Deep Neural Network
6,1843,Prediction Deep Neural Network
8,1844,Prediction Deep Neural Network
5,1845,Prediction Deep Neural Network
7,1846,Prediction Deep Neural Network
10,1847,Prediction Deep Neural Network
10,1848,Prediction Deep Neural Network
10,1849,Prediction Deep Neural Network
10,1850,Prediction Deep Neural Network
6,1851,Prediction Deep Neural Network
2,1852,Prediction Deep Neural Network
10,1853,Prediction Deep Neural Network
10,1854,Prediction Deep Neural Network
10,1855,Prediction Deep Neural Network
7,1856,Prediction Deep Neural Network
7,1857,Prediction Deep Neural Network
10,1858,Prediction Deep Neural Network
10,1859,Prediction Deep Neural Network
10,1860,Prediction Deep Neural Network
6,1861,Prediction Deep Neural Network
8,1862,Prediction Deep Neural Network
8,1863,Prediction Deep Neural Network
9,1864,Prediction Deep Neural Network
10,1865,Prediction Deep Neural Network
10,1866,Prediction Deep Neural Network
10,1867,Prediction Deep Neural Network
10,1868,Prediction Deep Neural Network
10,1869,Prediction Deep Neural Network
5,1870,Prediction Deep Neural Network
10,1871,Prediction Deep Neural Network
10,1872,Prediction Deep Neural Network
10,1873,Prediction Deep Neural Network
2,1874,Prediction Deep Neural Network
10,1875,Prediction Deep Neural Network
2,1876,Prediction Deep Neural Network
6,1877,Prediction Deep Neural Network
10,1878,Prediction Deep Neural Network
9,1879,Prediction Deep Neural Network
10,1880,Prediction Deep Neural Network
10,1881,Prediction Deep Neural Network
9,1882,Prediction Deep Neural Network
8,1883,Prediction Deep Neural Network
10,1884,Prediction Deep Neural Network
6,1885,Prediction Deep Neural Network
7,1886,Prediction Deep Neural Network
10,1887,Prediction Deep Neural Network
10,1888,Prediction Deep Neural Network
10,1889,Prediction Deep Neural Network
10,1890,Prediction Deep Neural Network
5,1891,Prediction Deep Neural Network
6,1892,Prediction Deep Neural Network
10,1893,Prediction Deep Neural Network
6,1894,Prediction Deep Neural Network
10,1895,Prediction Deep Neural Network
10,1896,Prediction Deep Neural Network
9,1897,Prediction Deep Neural Network
6,1898,Prediction Deep Neural Network
10,1899,Prediction Deep Neural Network
8,1900,Prediction Deep Neural Network
10,1901,Prediction Deep Neural Network
10,1902,Prediction Deep Neural Network
10,1903,Prediction Deep Neural Network
9,1904,Prediction Deep Neural Network
10,1905,Prediction Deep Neural Network
7,1906,Prediction Deep Neural Network
10,1907,Prediction Deep Neural Network
8,1908,Prediction Deep Neural Network
10,1909,Prediction Deep Neural Network
10,1910,Prediction Deep Neural Network
10,1911,Prediction Deep Neural Network
10,1912,Prediction Deep Neural Network
10,1913,Prediction Deep Neural Network
10,1914,Prediction Deep Neural Network
10,1915,Prediction Deep Neural Network
10,1916,Prediction Deep Neural Network
6,1917,Prediction Deep Neural Network
8,1918,Prediction Deep Neural Network
10,1919,Prediction Deep Neural Network
10,1920,Prediction Deep Neural Network
6,1921,Prediction Deep Neural Network
10,1922,Prediction Deep Neural Network
10,1923,Prediction Deep Neural Network
8,1924,Prediction Deep Neural Network
10,1925,Prediction Deep Neural Network
10,1926,Prediction Deep Neural Network
5,1927,Prediction Deep Neural Network
9,1928,Prediction Deep Neural Network
5,1929,Prediction Deep Neural Network
10,1930,Prediction Deep Neural Network
6,1931,Prediction Deep Neural Network
10,1932,Prediction Deep Neural Network
