Classes,Tracks,Set Type
5.0,1105,Prediction Logistic Regression
10.0,1106,Prediction Logistic Regression
3.0,1107,Prediction Logistic Regression
10.0,1108,Prediction Logistic Regression
9.0,1109,Prediction Logistic Regression
6.0,1110,Prediction Logistic Regression
7.0,1111,Prediction Logistic Regression
6.0,1112,Prediction Logistic Regression
8.0,1113,Prediction Logistic Regression
6.0,1114,Prediction Logistic Regression
5.0,1115,Prediction Logistic Regression
2.0,1116,Prediction Logistic Regression
10.0,1117,Prediction Logistic Regression
10.0,1118,Prediction Logistic Regression
10.0,1119,Prediction Logistic Regression
10.0,1120,Prediction Logistic Regression
10.0,1121,Prediction Logistic Regression
10.0,1122,Prediction Logistic Regression
10.0,1123,Prediction Logistic Regression
10.0,1124,Prediction Logistic Regression
10.0,1125,Prediction Logistic Regression
10.0,1126,Prediction Logistic Regression
8.0,1127,Prediction Logistic Regression
10.0,1128,Prediction Logistic Regression
10.0,1129,Prediction Logistic Regression
6.0,1130,Prediction Logistic Regression
9.0,1131,Prediction Logistic Regression
8.0,1132,Prediction Logistic Regression
10.0,1133,Prediction Logistic Regression
10.0,1134,Prediction Logistic Regression
5.0,1135,Prediction Logistic Regression
10.0,1136,Prediction Logistic Regression
10.0,1137,Prediction Logistic Regression
10.0,1138,Prediction Logistic Regression
9.0,1139,Prediction Logistic Regression
9.0,1140,Prediction Logistic Regression
10.0,1141,Prediction Logistic Regression
10.0,1142,Prediction Logistic Regression
8.0,1143,Prediction Logistic Regression
10.0,1144,Prediction Logistic Regression
10.0,1145,Prediction Logistic Regression
8.0,1146,Prediction Logistic Regression
10.0,1147,Prediction Logistic Regression
7.0,1148,Prediction Logistic Regression
9.0,1149,Prediction Logistic Regression
10.0,1150,Prediction Logistic Regression
10.0,1151,Prediction Logistic Regression
6.0,1152,Prediction Logistic Regression
9.0,1153,Prediction Logistic Regression
10.0,1154,Prediction Logistic Regression
5.0,1155,Prediction Logistic Regression
6.0,1156,Prediction Logistic Regression
10.0,1157,Prediction Logistic Regression
5.0,1158,Prediction Logistic Regression
8.0,1159,Prediction Logistic Regression
10.0,1160,Prediction Logistic Regression
10.0,1161,Prediction Logistic Regression
5.0,1162,Prediction Logistic Regression
6.0,1163,Prediction Logistic Regression
0.0,1164,Prediction Logistic Regression
2.0,1165,Prediction Logistic Regression
10.0,1166,Prediction Logistic Regression
9.0,1167,Prediction Logistic Regression
10.0,1168,Prediction Logistic Regression
2.0,1169,Prediction Logistic Regression
8.0,1170,Prediction Logistic Regression
10.0,1171,Prediction Logistic Regression
10.0,1172,Prediction Logistic Regression
10.0,1173,Prediction Logistic Regression
10.0,1174,Prediction Logistic Regression
10.0,1175,Prediction Logistic Regression
10.0,1176,Prediction Logistic Regression
6.0,1177,Prediction Logistic Regression
10.0,1178,Prediction Logistic Regression
10.0,1179,Prediction Logistic Regression
9.0,1180,Prediction Logistic Regression
10.0,1181,Prediction Logistic Regression
10.0,1182,Prediction Logistic Regression
10.0,1183,Prediction Logistic Regression
10.0,1184,Prediction Logistic Regression
10.0,1185,Prediction Logistic Regression
10.0,1186,Prediction Logistic Regression
10.0,1187,Prediction Logistic Regression
7.0,1188,Prediction Logistic Regression
9.0,1189,Prediction Logistic Regression
5.0,1190,Prediction Logistic Regression
9.0,1191,Prediction Logistic Regression
10.0,1192,Prediction Logistic Regression
9.0,1193,Prediction Logistic Regression
8.0,1194,Prediction Logistic Regression
10.0,1195,Prediction Logistic Regression
10.0,1196,Prediction Logistic Regression
6.0,1197,Prediction Logistic Regression
8.0,1198,Prediction Logistic Regression
10.0,1199,Prediction Logistic Regression
10.0,1200,Prediction Logistic Regression
10.0,1201,Prediction Logistic Regression
6.0,1202,Prediction Logistic Regression
10.0,1203,Prediction Logistic Regression
10.0,1204,Prediction Logistic Regression
10.0,1205,Prediction Logistic Regression
10.0,1206,Prediction Logistic Regression
6.0,1207,Prediction Logistic Regression
6.0,1208,Prediction Logistic Regression
6.0,1209,Prediction Logistic Regression
10.0,1210,Prediction Logistic Regression
10.0,1211,Prediction Logistic Regression
10.0,1212,Prediction Logistic Regression
10.0,1213,Prediction Logistic Regression
6.0,1214,Prediction Logistic Regression
6.0,1215,Prediction Logistic Regression
6.0,1216,Prediction Logistic Regression
8.0,1217,Prediction Logistic Regression
10.0,1218,Prediction Logistic Regression
6.0,1219,Prediction Logistic Regression
10.0,1220,Prediction Logistic Regression
5.0,1221,Prediction Logistic Regression
10.0,1222,Prediction Logistic Regression
10.0,1223,Prediction Logistic Regression
10.0,1224,Prediction Logistic Regression
9.0,1225,Prediction Logistic Regression
10.0,1226,Prediction Logistic Regression
10.0,1227,Prediction Logistic Regression
6.0,1228,Prediction Logistic Regression
9.0,1229,Prediction Logistic Regression
6.0,1230,Prediction Logistic Regression
10.0,1231,Prediction Logistic Regression
6.0,1232,Prediction Logistic Regression
6.0,1233,Prediction Logistic Regression
6.0,1234,Prediction Logistic Regression
5.0,1235,Prediction Logistic Regression
10.0,1236,Prediction Logistic Regression
9.0,1237,Prediction Logistic Regression
9.0,1238,Prediction Logistic Regression
2.0,1239,Prediction Logistic Regression
10.0,1240,Prediction Logistic Regression
6.0,1241,Prediction Logistic Regression
10.0,1242,Prediction Logistic Regression
6.0,1243,Prediction Logistic Regression
10.0,1244,Prediction Logistic Regression
10.0,1245,Prediction Logistic Regression
10.0,1246,Prediction Logistic Regression
9.0,1247,Prediction Logistic Regression
9.0,1248,Prediction Logistic Regression
5.0,1249,Prediction Logistic Regression
10.0,1250,Prediction Logistic Regression
10.0,1251,Prediction Logistic Regression
10.0,1252,Prediction Logistic Regression
8.0,1253,Prediction Logistic Regression
10.0,1254,Prediction Logistic Regression
5.0,1255,Prediction Logistic Regression
10.0,1256,Prediction Logistic Regression
5.0,1257,Prediction Logistic Regression
2.0,1258,Prediction Logistic Regression
2.0,1259,Prediction Logistic Regression
8.0,1260,Prediction Logistic Regression
10.0,1261,Prediction Logistic Regression
8.0,1262,Prediction Logistic Regression
9.0,1263,Prediction Logistic Regression
10.0,1264,Prediction Logistic Regression
10.0,1265,Prediction Logistic Regression
7.0,1266,Prediction Logistic Regression
8.0,1267,Prediction Logistic Regression
9.0,1268,Prediction Logistic Regression
6.0,1269,Prediction Logistic Regression
10.0,1270,Prediction Logistic Regression
5.0,1271,Prediction Logistic Regression
5.0,1272,Prediction Logistic Regression
5.0,1273,Prediction Logistic Regression
10.0,1274,Prediction Logistic Regression
10.0,1275,Prediction Logistic Regression
5.0,1276,Prediction Logistic Regression
8.0,1277,Prediction Logistic Regression
10.0,1278,Prediction Logistic Regression
9.0,1279,Prediction Logistic Regression
2.0,1280,Prediction Logistic Regression
5.0,1281,Prediction Logistic Regression
10.0,1282,Prediction Logistic Regression
10.0,1283,Prediction Logistic Regression
10.0,1284,Prediction Logistic Regression
6.0,1285,Prediction Logistic Regression
9.0,1286,Prediction Logistic Regression
10.0,1287,Prediction Logistic Regression
5.0,1288,Prediction Logistic Regression
6.0,1289,Prediction Logistic Regression
10.0,1290,Prediction Logistic Regression
8.0,1291,Prediction Logistic Regression
8.0,1292,Prediction Logistic Regression
6.0,1293,Prediction Logistic Regression
6.0,1294,Prediction Logistic Regression
5.0,1295,Prediction Logistic Regression
10.0,1296,Prediction Logistic Regression
9.0,1297,Prediction Logistic Regression
8.0,1298,Prediction Logistic Regression
10.0,1299,Prediction Logistic Regression
8.0,1300,Prediction Logistic Regression
10.0,1301,Prediction Logistic Regression
10.0,1302,Prediction Logistic Regression
8.0,1303,Prediction Logistic Regression
10.0,1304,Prediction Logistic Regression
6.0,1305,Prediction Logistic Regression
6.0,1306,Prediction Logistic Regression
10.0,1307,Prediction Logistic Regression
10.0,1308,Prediction Logistic Regression
10.0,1309,Prediction Logistic Regression
10.0,1310,Prediction Logistic Regression
6.0,1311,Prediction Logistic Regression
8.0,1312,Prediction Logistic Regression
6.0,1313,Prediction Logistic Regression
10.0,1314,Prediction Logistic Regression
10.0,1315,Prediction Logistic Regression
5.0,1316,Prediction Logistic Regression
10.0,1317,Prediction Logistic Regression
5.0,1318,Prediction Logistic Regression
2.0,1319,Prediction Logistic Regression
10.0,1320,Prediction Logistic Regression
5.0,1321,Prediction Logistic Regression
6.0,1322,Prediction Logistic Regression
10.0,1323,Prediction Logistic Regression
10.0,1324,Prediction Logistic Regression
8.0,1325,Prediction Logistic Regression
2.0,1326,Prediction Logistic Regression
10.0,1327,Prediction Logistic Regression
10.0,1328,Prediction Logistic Regression
10.0,1329,Prediction Logistic Regression
6.0,1330,Prediction Logistic Regression
10.0,1331,Prediction Logistic Regression
7.0,1332,Prediction Logistic Regression
6.0,1333,Prediction Logistic Regression
8.0,1334,Prediction Logistic Regression
10.0,1335,Prediction Logistic Regression
10.0,1336,Prediction Logistic Regression
2.0,1337,Prediction Logistic Regression
0.0,1338,Prediction Logistic Regression
10.0,1339,Prediction Logistic Regression
9.0,1340,Prediction Logistic Regression
10.0,1341,Prediction Logistic Regression
10.0,1342,Prediction Logistic Regression
10.0,1343,Prediction Logistic Regression
6.0,1344,Prediction Logistic Regression
2.0,1345,Prediction Logistic Regression
6.0,1346,Prediction Logistic Regression
6.0,1347,Prediction Logistic Regression
10.0,1348,Prediction Logistic Regression
10.0,1349,Prediction Logistic Regression
6.0,1350,Prediction Logistic Regression
2.0,1351,Prediction Logistic Regression
10.0,1352,Prediction Logistic Regression
10.0,1353,Prediction Logistic Regression
10.0,1354,Prediction Logistic Regression
10.0,1355,Prediction Logistic Regression
10.0,1356,Prediction Logistic Regression
5.0,1357,Prediction Logistic Regression
10.0,1358,Prediction Logistic Regression
10.0,1359,Prediction Logistic Regression
9.0,1360,Prediction Logistic Regression
10.0,1361,Prediction Logistic Regression
9.0,1362,Prediction Logistic Regression
5.0,1363,Prediction Logistic Regression
10.0,1364,Prediction Logistic Regression
6.0,1365,Prediction Logistic Regression
10.0,1366,Prediction Logistic Regression
8.0,1367,Prediction Logistic Regression
6.0,1368,Prediction Logistic Regression
10.0,1369,Prediction Logistic Regression
10.0,1370,Prediction Logistic Regression
10.0,1371,Prediction Logistic Regression
10.0,1372,Prediction Logistic Regression
8.0,1373,Prediction Logistic Regression
10.0,1374,Prediction Logistic Regression
10.0,1375,Prediction Logistic Regression
9.0,1376,Prediction Logistic Regression
10.0,1377,Prediction Logistic Regression
6.0,1378,Prediction Logistic Regression
10.0,1379,Prediction Logistic Regression
9.0,1380,Prediction Logistic Regression
8.0,1381,Prediction Logistic Regression
10.0,1382,Prediction Logistic Regression
10.0,1383,Prediction Logistic Regression
10.0,1384,Prediction Logistic Regression
10.0,1385,Prediction Logistic Regression
8.0,1386,Prediction Logistic Regression
8.0,1387,Prediction Logistic Regression
9.0,1388,Prediction Logistic Regression
10.0,1389,Prediction Logistic Regression
0.0,1390,Prediction Logistic Regression
5.0,1391,Prediction Logistic Regression
10.0,1392,Prediction Logistic Regression
10.0,1393,Prediction Logistic Regression
10.0,1394,Prediction Logistic Regression
8.0,1395,Prediction Logistic Regression
10.0,1396,Prediction Logistic Regression
8.0,1397,Prediction Logistic Regression
5.0,1398,Prediction Logistic Regression
10.0,1399,Prediction Logistic Regression
10.0,1400,Prediction Logistic Regression
10.0,1401,Prediction Logistic Regression
10.0,1402,Prediction Logistic Regression
10.0,1403,Prediction Logistic Regression
9.0,1404,Prediction Logistic Regression
0.0,1405,Prediction Logistic Regression
8.0,1406,Prediction Logistic Regression
8.0,1407,Prediction Logistic Regression
9.0,1408,Prediction Logistic Regression
10.0,1409,Prediction Logistic Regression
10.0,1410,Prediction Logistic Regression
5.0,1411,Prediction Logistic Regression
10.0,1412,Prediction Logistic Regression
10.0,1413,Prediction Logistic Regression
10.0,1414,Prediction Logistic Regression
10.0,1415,Prediction Logistic Regression
6.0,1416,Prediction Logistic Regression
7.0,1417,Prediction Logistic Regression
8.0,1418,Prediction Logistic Regression
9.0,1419,Prediction Logistic Regression
2.0,1420,Prediction Logistic Regression
2.0,1421,Prediction Logistic Regression
9.0,1422,Prediction Logistic Regression
5.0,1423,Prediction Logistic Regression
10.0,1424,Prediction Logistic Regression
8.0,1425,Prediction Logistic Regression
8.0,1426,Prediction Logistic Regression
10.0,1427,Prediction Logistic Regression
9.0,1428,Prediction Logistic Regression
9.0,1429,Prediction Logistic Regression
10.0,1430,Prediction Logistic Regression
2.0,1431,Prediction Logistic Regression
2.0,1432,Prediction Logistic Regression
10.0,1433,Prediction Logistic Regression
10.0,1434,Prediction Logistic Regression
2.0,1435,Prediction Logistic Regression
10.0,1436,Prediction Logistic Regression
9.0,1437,Prediction Logistic Regression
6.0,1438,Prediction Logistic Regression
10.0,1439,Prediction Logistic Regression
5.0,1440,Prediction Logistic Regression
8.0,1441,Prediction Logistic Regression
10.0,1442,Prediction Logistic Regression
8.0,1443,Prediction Logistic Regression
10.0,1444,Prediction Logistic Regression
2.0,1445,Prediction Logistic Regression
2.0,1446,Prediction Logistic Regression
0.0,1447,Prediction Logistic Regression
6.0,1448,Prediction Logistic Regression
10.0,1449,Prediction Logistic Regression
10.0,1450,Prediction Logistic Regression
9.0,1451,Prediction Logistic Regression
10.0,1452,Prediction Logistic Regression
9.0,1453,Prediction Logistic Regression
9.0,1454,Prediction Logistic Regression
6.0,1455,Prediction Logistic Regression
6.0,1456,Prediction Logistic Regression
5.0,1457,Prediction Logistic Regression
10.0,1458,Prediction Logistic Regression
10.0,1459,Prediction Logistic Regression
10.0,1460,Prediction Logistic Regression
9.0,1461,Prediction Logistic Regression
10.0,1462,Prediction Logistic Regression
9.0,1463,Prediction Logistic Regression
6.0,1464,Prediction Logistic Regression
6.0,1465,Prediction Logistic Regression
8.0,1466,Prediction Logistic Regression
2.0,1467,Prediction Logistic Regression
5.0,1468,Prediction Logistic Regression
10.0,1469,Prediction Logistic Regression
10.0,1470,Prediction Logistic Regression
10.0,1471,Prediction Logistic Regression
10.0,1472,Prediction Logistic Regression
10.0,1473,Prediction Logistic Regression
10.0,1474,Prediction Logistic Regression
10.0,1475,Prediction Logistic Regression
9.0,1476,Prediction Logistic Regression
10.0,1477,Prediction Logistic Regression
10.0,1478,Prediction Logistic Regression
6.0,1479,Prediction Logistic Regression
9.0,1480,Prediction Logistic Regression
10.0,1481,Prediction Logistic Regression
10.0,1482,Prediction Logistic Regression
10.0,1483,Prediction Logistic Regression
10.0,1484,Prediction Logistic Regression
10.0,1485,Prediction Logistic Regression
9.0,1486,Prediction Logistic Regression
5.0,1487,Prediction Logistic Regression
10.0,1488,Prediction Logistic Regression
10.0,1489,Prediction Logistic Regression
10.0,1490,Prediction Logistic Regression
10.0,1491,Prediction Logistic Regression
2.0,1492,Prediction Logistic Regression
10.0,1493,Prediction Logistic Regression
10.0,1494,Prediction Logistic Regression
9.0,1495,Prediction Logistic Regression
10.0,1496,Prediction Logistic Regression
10.0,1497,Prediction Logistic Regression
10.0,1498,Prediction Logistic Regression
10.0,1499,Prediction Logistic Regression
6.0,1500,Prediction Logistic Regression
8.0,1501,Prediction Logistic Regression
10.0,1502,Prediction Logistic Regression
10.0,1503,Prediction Logistic Regression
10.0,1504,Prediction Logistic Regression
8.0,1505,Prediction Logistic Regression
10.0,1506,Prediction Logistic Regression
9.0,1507,Prediction Logistic Regression
10.0,1508,Prediction Logistic Regression
10.0,1509,Prediction Logistic Regression
10.0,1510,Prediction Logistic Regression
10.0,1511,Prediction Logistic Regression
10.0,1512,Prediction Logistic Regression
10.0,1513,Prediction Logistic Regression
10.0,1514,Prediction Logistic Regression
10.0,1515,Prediction Logistic Regression
10.0,1516,Prediction Logistic Regression
2.0,1517,Prediction Logistic Regression
5.0,1518,Prediction Logistic Regression
10.0,1519,Prediction Logistic Regression
10.0,1520,Prediction Logistic Regression
8.0,1521,Prediction Logistic Regression
10.0,1522,Prediction Logistic Regression
10.0,1523,Prediction Logistic Regression
10.0,1524,Prediction Logistic Regression
2.0,1525,Prediction Logistic Regression
9.0,1526,Prediction Logistic Regression
6.0,1527,Prediction Logistic Regression
6.0,1528,Prediction Logistic Regression
10.0,1529,Prediction Logistic Regression
8.0,1530,Prediction Logistic Regression
10.0,1531,Prediction Logistic Regression
10.0,1532,Prediction Logistic Regression
10.0,1533,Prediction Logistic Regression
10.0,1534,Prediction Logistic Regression
10.0,1535,Prediction Logistic Regression
9.0,1536,Prediction Logistic Regression
8.0,1537,Prediction Logistic Regression
10.0,1538,Prediction Logistic Regression
9.0,1539,Prediction Logistic Regression
10.0,1540,Prediction Logistic Regression
10.0,1541,Prediction Logistic Regression
10.0,1542,Prediction Logistic Regression
6.0,1543,Prediction Logistic Regression
10.0,1544,Prediction Logistic Regression
8.0,1545,Prediction Logistic Regression
2.0,1546,Prediction Logistic Regression
6.0,1547,Prediction Logistic Regression
8.0,1548,Prediction Logistic Regression
10.0,1549,Prediction Logistic Regression
10.0,1550,Prediction Logistic Regression
10.0,1551,Prediction Logistic Regression
10.0,1552,Prediction Logistic Regression
9.0,1553,Prediction Logistic Regression
6.0,1554,Prediction Logistic Regression
10.0,1555,Prediction Logistic Regression
10.0,1556,Prediction Logistic Regression
6.0,1557,Prediction Logistic Regression
10.0,1558,Prediction Logistic Regression
10.0,1559,Prediction Logistic Regression
10.0,1560,Prediction Logistic Regression
6.0,1561,Prediction Logistic Regression
10.0,1562,Prediction Logistic Regression
10.0,1563,Prediction Logistic Regression
6.0,1564,Prediction Logistic Regression
6.0,1565,Prediction Logistic Regression
10.0,1566,Prediction Logistic Regression
10.0,1567,Prediction Logistic Regression
10.0,1568,Prediction Logistic Regression
9.0,1569,Prediction Logistic Regression
6.0,1570,Prediction Logistic Regression
10.0,1571,Prediction Logistic Regression
10.0,1572,Prediction Logistic Regression
9.0,1573,Prediction Logistic Regression
7.0,1574,Prediction Logistic Regression
2.0,1575,Prediction Logistic Regression
6.0,1576,Prediction Logistic Regression
2.0,1577,Prediction Logistic Regression
10.0,1578,Prediction Logistic Regression
10.0,1579,Prediction Logistic Regression
10.0,1580,Prediction Logistic Regression
5.0,1581,Prediction Logistic Regression
10.0,1582,Prediction Logistic Regression
10.0,1583,Prediction Logistic Regression
5.0,1584,Prediction Logistic Regression
10.0,1585,Prediction Logistic Regression
10.0,1586,Prediction Logistic Regression
10.0,1587,Prediction Logistic Regression
5.0,1588,Prediction Logistic Regression
5.0,1589,Prediction Logistic Regression
10.0,1590,Prediction Logistic Regression
5.0,1591,Prediction Logistic Regression
6.0,1592,Prediction Logistic Regression
6.0,1593,Prediction Logistic Regression
9.0,1594,Prediction Logistic Regression
10.0,1595,Prediction Logistic Regression
6.0,1596,Prediction Logistic Regression
10.0,1597,Prediction Logistic Regression
8.0,1598,Prediction Logistic Regression
10.0,1599,Prediction Logistic Regression
10.0,1600,Prediction Logistic Regression
10.0,1601,Prediction Logistic Regression
9.0,1602,Prediction Logistic Regression
10.0,1603,Prediction Logistic Regression
10.0,1604,Prediction Logistic Regression
9.0,1605,Prediction Logistic Regression
6.0,1606,Prediction Logistic Regression
10.0,1607,Prediction Logistic Regression
9.0,1608,Prediction Logistic Regression
10.0,1609,Prediction Logistic Regression
10.0,1610,Prediction Logistic Regression
10.0,1611,Prediction Logistic Regression
9.0,1612,Prediction Logistic Regression
10.0,1613,Prediction Logistic Regression
6.0,1614,Prediction Logistic Regression
5.0,1615,Prediction Logistic Regression
10.0,1616,Prediction Logistic Regression
10.0,1617,Prediction Logistic Regression
10.0,1618,Prediction Logistic Regression
10.0,1619,Prediction Logistic Regression
10.0,1620,Prediction Logistic Regression
6.0,1621,Prediction Logistic Regression
8.0,1622,Prediction Logistic Regression
8.0,1623,Prediction Logistic Regression
10.0,1624,Prediction Logistic Regression
10.0,1625,Prediction Logistic Regression
10.0,1626,Prediction Logistic Regression
6.0,1627,Prediction Logistic Regression
6.0,1628,Prediction Logistic Regression
10.0,1629,Prediction Logistic Regression
8.0,1630,Prediction Logistic Regression
7.0,1631,Prediction Logistic Regression
10.0,1632,Prediction Logistic Regression
10.0,1633,Prediction Logistic Regression
8.0,1634,Prediction Logistic Regression
9.0,1635,Prediction Logistic Regression
10.0,1636,Prediction Logistic Regression
6.0,1637,Prediction Logistic Regression
10.0,1638,Prediction Logistic Regression
9.0,1639,Prediction Logistic Regression
6.0,1640,Prediction Logistic Regression
6.0,1641,Prediction Logistic Regression
8.0,1642,Prediction Logistic Regression
10.0,1643,Prediction Logistic Regression
10.0,1644,Prediction Logistic Regression
10.0,1645,Prediction Logistic Regression
5.0,1646,Prediction Logistic Regression
10.0,1647,Prediction Logistic Regression
10.0,1648,Prediction Logistic Regression
9.0,1649,Prediction Logistic Regression
6.0,1650,Prediction Logistic Regression
10.0,1651,Prediction Logistic Regression
10.0,1652,Prediction Logistic Regression
10.0,1653,Prediction Logistic Regression
5.0,1654,Prediction Logistic Regression
2.0,1655,Prediction Logistic Regression
10.0,1656,Prediction Logistic Regression
10.0,1657,Prediction Logistic Regression
9.0,1658,Prediction Logistic Regression
5.0,1659,Prediction Logistic Regression
10.0,1660,Prediction Logistic Regression
7.0,1661,Prediction Logistic Regression
9.0,1662,Prediction Logistic Regression
8.0,1663,Prediction Logistic Regression
9.0,1664,Prediction Logistic Regression
9.0,1665,Prediction Logistic Regression
9.0,1666,Prediction Logistic Regression
8.0,1667,Prediction Logistic Regression
9.0,1668,Prediction Logistic Regression
10.0,1669,Prediction Logistic Regression
10.0,1670,Prediction Logistic Regression
9.0,1671,Prediction Logistic Regression
10.0,1672,Prediction Logistic Regression
10.0,1673,Prediction Logistic Regression
6.0,1674,Prediction Logistic Regression
9.0,1675,Prediction Logistic Regression
9.0,1676,Prediction Logistic Regression
6.0,1677,Prediction Logistic Regression
7.0,1678,Prediction Logistic Regression
5.0,1679,Prediction Logistic Regression
9.0,1680,Prediction Logistic Regression
9.0,1681,Prediction Logistic Regression
2.0,1682,Prediction Logistic Regression
10.0,1683,Prediction Logistic Regression
3.0,1684,Prediction Logistic Regression
2.0,1685,Prediction Logistic Regression
10.0,1686,Prediction Logistic Regression
10.0,1687,Prediction Logistic Regression
10.0,1688,Prediction Logistic Regression
10.0,1689,Prediction Logistic Regression
8.0,1690,Prediction Logistic Regression
6.0,1691,Prediction Logistic Regression
10.0,1692,Prediction Logistic Regression
10.0,1693,Prediction Logistic Regression
9.0,1694,Prediction Logistic Regression
10.0,1695,Prediction Logistic Regression
10.0,1696,Prediction Logistic Regression
9.0,1697,Prediction Logistic Regression
8.0,1698,Prediction Logistic Regression
5.0,1699,Prediction Logistic Regression
9.0,1700,Prediction Logistic Regression
10.0,1701,Prediction Logistic Regression
10.0,1702,Prediction Logistic Regression
6.0,1703,Prediction Logistic Regression
5.0,1704,Prediction Logistic Regression
10.0,1705,Prediction Logistic Regression
5.0,1706,Prediction Logistic Regression
10.0,1707,Prediction Logistic Regression
10.0,1708,Prediction Logistic Regression
10.0,1709,Prediction Logistic Regression
6.0,1710,Prediction Logistic Regression
2.0,1711,Prediction Logistic Regression
5.0,1712,Prediction Logistic Regression
2.0,1713,Prediction Logistic Regression
8.0,1714,Prediction Logistic Regression
10.0,1715,Prediction Logistic Regression
9.0,1716,Prediction Logistic Regression
5.0,1717,Prediction Logistic Regression
8.0,1718,Prediction Logistic Regression
10.0,1719,Prediction Logistic Regression
10.0,1720,Prediction Logistic Regression
8.0,1721,Prediction Logistic Regression
10.0,1722,Prediction Logistic Regression
10.0,1723,Prediction Logistic Regression
9.0,1724,Prediction Logistic Regression
10.0,1725,Prediction Logistic Regression
5.0,1726,Prediction Logistic Regression
6.0,1727,Prediction Logistic Regression
10.0,1728,Prediction Logistic Regression
8.0,1729,Prediction Logistic Regression
10.0,1730,Prediction Logistic Regression
6.0,1731,Prediction Logistic Regression
5.0,1732,Prediction Logistic Regression
10.0,1733,Prediction Logistic Regression
10.0,1734,Prediction Logistic Regression
8.0,1735,Prediction Logistic Regression
8.0,1736,Prediction Logistic Regression
10.0,1737,Prediction Logistic Regression
7.0,1738,Prediction Logistic Regression
2.0,1739,Prediction Logistic Regression
10.0,1740,Prediction Logistic Regression
9.0,1741,Prediction Logistic Regression
10.0,1742,Prediction Logistic Regression
6.0,1743,Prediction Logistic Regression
9.0,1744,Prediction Logistic Regression
9.0,1745,Prediction Logistic Regression
10.0,1746,Prediction Logistic Regression
6.0,1747,Prediction Logistic Regression
5.0,1748,Prediction Logistic Regression
10.0,1749,Prediction Logistic Regression
6.0,1750,Prediction Logistic Regression
6.0,1751,Prediction Logistic Regression
9.0,1752,Prediction Logistic Regression
10.0,1753,Prediction Logistic Regression
8.0,1754,Prediction Logistic Regression
8.0,1755,Prediction Logistic Regression
9.0,1756,Prediction Logistic Regression
10.0,1757,Prediction Logistic Regression
10.0,1758,Prediction Logistic Regression
10.0,1759,Prediction Logistic Regression
10.0,1760,Prediction Logistic Regression
10.0,1761,Prediction Logistic Regression
10.0,1762,Prediction Logistic Regression
10.0,1763,Prediction Logistic Regression
7.0,1764,Prediction Logistic Regression
7.0,1765,Prediction Logistic Regression
9.0,1766,Prediction Logistic Regression
8.0,1767,Prediction Logistic Regression
10.0,1768,Prediction Logistic Regression
9.0,1769,Prediction Logistic Regression
10.0,1770,Prediction Logistic Regression
2.0,1771,Prediction Logistic Regression
10.0,1772,Prediction Logistic Regression
9.0,1773,Prediction Logistic Regression
10.0,1774,Prediction Logistic Regression
5.0,1775,Prediction Logistic Regression
9.0,1776,Prediction Logistic Regression
10.0,1777,Prediction Logistic Regression
10.0,1778,Prediction Logistic Regression
6.0,1779,Prediction Logistic Regression
9.0,1780,Prediction Logistic Regression
9.0,1781,Prediction Logistic Regression
9.0,1782,Prediction Logistic Regression
3.0,1783,Prediction Logistic Regression
2.0,1784,Prediction Logistic Regression
9.0,1785,Prediction Logistic Regression
10.0,1786,Prediction Logistic Regression
5.0,1787,Prediction Logistic Regression
10.0,1788,Prediction Logistic Regression
10.0,1789,Prediction Logistic Regression
9.0,1790,Prediction Logistic Regression
9.0,1791,Prediction Logistic Regression
10.0,1792,Prediction Logistic Regression
10.0,1793,Prediction Logistic Regression
10.0,1794,Prediction Logistic Regression
10.0,1795,Prediction Logistic Regression
8.0,1796,Prediction Logistic Regression
9.0,1797,Prediction Logistic Regression
10.0,1798,Prediction Logistic Regression
6.0,1799,Prediction Logistic Regression
10.0,1800,Prediction Logistic Regression
10.0,1801,Prediction Logistic Regression
10.0,1802,Prediction Logistic Regression
10.0,1803,Prediction Logistic Regression
10.0,1804,Prediction Logistic Regression
10.0,1805,Prediction Logistic Regression
10.0,1806,Prediction Logistic Regression
6.0,1807,Prediction Logistic Regression
5.0,1808,Prediction Logistic Regression
10.0,1809,Prediction Logistic Regression
10.0,1810,Prediction Logistic Regression
10.0,1811,Prediction Logistic Regression
10.0,1812,Prediction Logistic Regression
10.0,1813,Prediction Logistic Regression
6.0,1814,Prediction Logistic Regression
10.0,1815,Prediction Logistic Regression
8.0,1816,Prediction Logistic Regression
10.0,1817,Prediction Logistic Regression
10.0,1818,Prediction Logistic Regression
10.0,1819,Prediction Logistic Regression
5.0,1820,Prediction Logistic Regression
10.0,1821,Prediction Logistic Regression
9.0,1822,Prediction Logistic Regression
6.0,1823,Prediction Logistic Regression
10.0,1824,Prediction Logistic Regression
10.0,1825,Prediction Logistic Regression
6.0,1826,Prediction Logistic Regression
10.0,1827,Prediction Logistic Regression
8.0,1828,Prediction Logistic Regression
2.0,1829,Prediction Logistic Regression
6.0,1830,Prediction Logistic Regression
9.0,1831,Prediction Logistic Regression
10.0,1832,Prediction Logistic Regression
10.0,1833,Prediction Logistic Regression
10.0,1834,Prediction Logistic Regression
6.0,1835,Prediction Logistic Regression
6.0,1836,Prediction Logistic Regression
10.0,1837,Prediction Logistic Regression
8.0,1838,Prediction Logistic Regression
10.0,1839,Prediction Logistic Regression
7.0,1840,Prediction Logistic Regression
